sample_id,fg_area_ratio,fg_area_ratio_valid,empty_space_ratio,empty_space_ratio_valid,bbox_area_ratio,bbox_area_ratio_valid,centroid_x_norm,centroid_x_norm_valid,centroid_y_norm,centroid_y_norm_valid,top_mass_ratio,top_mass_ratio_valid,bottom_mass_ratio,bottom_mass_ratio_valid,stroke_darkness_mean,stroke_darkness_mean_valid,stroke_darkness_std,stroke_darkness_std_valid,component_count_norm,component_count_norm_valid,skeleton_break_count_norm,skeleton_break_count_norm_valid,shading_ratio,shading_ratio_valid,unique_hue_count,unique_hue_count_valid,warm_ratio,warm_ratio_valid,dark_color_ratio,dark_color_ratio_valid,sharp_angle_ratio,sharp_angle_ratio_valid,dominant_orientation_abs,dominant_orientation_abs_valid,figure_integrity_proxy,figure_integrity_proxy_valid
102-1E-1118-M-S,0.197810560464859,1,0.8021894693374634,1,1.0,1,0.49479764699935913,1,0.6323834657669067,1,0.3042031526565552,1,0.6957968473434448,1,0.6541507244110107,1,0.22203245759010315,1,23.793594360351562,1,109.95770263671875,1,0.7515478730201721,1,9.0,1,0.6628977060317993,1,0.002886524423956871,1,0.21329113841056824,1,0.06014104560017586,1,0.395621120929718,1
102-2A-479-F-S,0.3607400357723236,1,0.6392599940299988,1,1.0,1,0.498190701007843,1,0.49638688564300537,1,0.5031333565711975,1,0.4968666434288025,1,0.5172992944717407,1,0.17356440424919128,1,57.89235305786133,1,215.76095581054688,1,0.2704416513442993,1,3.0,1,0.9918836951255798,1,0.0078125,1,0.20561403036117554,1,0.001377341104671359,1,0.5,1
102-2A-941-M-S,0.06474447250366211,1,0.9352555274963379,1,0.988950252532959,1,0.509204089641571,1,0.7738255262374878,1,0.0520833320915699,1,0.9479166865348816,1,0.5246159434318542,1,0.3070968687534332,1,2.266056537628174,1,17.42705535888672,1,0.45649999380111694,1,8.0,1,0.5302985310554504,1,0.020729022100567818,1,0.1782178282737732,1,0.09387774765491486,1,0.5161861181259155,1
102-2B-466-M-S,0.09827132523059845,1,0.9017286896705627,1,0.8595746159553528,1,0.5088536143302917,1,0.6423055529594421,1,0.20950916409492493,1,0.7904908061027527,1,0.47005340456962585,1,0.2485116422176361,1,3.776761054992676,1,24.71080780029297,1,0.2774239480495453,1,8.0,1,0.8021314144134521,1,0.012997453100979328,1,0.32592591643333435,1,0.0718889981508255,1,0.5077046155929565,1
102-2C-792-M-S,0.10317032039165497,1,0.8968296647071838,1,1.0,1,0.4420558512210846,1,0.649097740650177,1,0.19605690240859985,1,0.8039430975914001,1,0.455355167388916,1,0.35872888565063477,1,24.1712703704834,1,47.910911560058594,1,0.4034096896648407,1,16.0,1,0.5617943406105042,1,0.03829635679721832,1,0.21250000596046448,1,0.03751470521092415,1,0.20634064078330994,1
102-2E-829-F-S,0.04131237044930458,1,0.9586876034736633,1,0.8549939393997192,1,0.4496309459209442,1,0.3396909832954407,1,0.7125505805015564,1,0.2874493896961212,1,0.3062311112880707,1,0.1994500458240509,1,7.013984680175781,1,19.7470645904541,1,0.09442340582609177,1,7.0,1,0.4921310544013977,1,0.0003453038807492703,1,0.17209301888942719,1,0.1828160285949707,1,0.23192550241947174,1
102-3C-627-M-S,0.0271872840821743,1,0.9728127121925354,1,0.44924572110176086,1,0.45221686363220215,1,0.7940933704376221,1,0.0011907124426215887,1,0.998809278011322,1,0.37338483333587646,1,0.3066847622394562,1,4.262344837188721,1,12.139589309692383,1,0.30462393164634705,1,8.0,1,0.8487124443054199,1,0.0053630005568265915,1,0.11999999731779099,1,0.08064740896224976,1,0.34125733375549316,1
102-3C-713-M-S,0.057466115802526474,1,0.9425339102745056,1,0.31457722187042236,1,0.49280381202697754,1,0.876931369304657,1,0.0,1,1.0,1,0.4131240248680115,1,0.25480252504348755,1,4.208390712738037,1,16.294025421142578,1,0.18317529559135437,1,2.0,1,0.0,1,0.009220692329108715,1,0.19543974101543427,1,0.01653129793703556,1,0.4045127034187317,1
102-3E-584-M-S,0.17455649375915527,1,0.8254435062408447,1,1.0,1,0.4938565790653229,1,0.5093768835067749,1,0.48786818981170654,1,0.5121318101882935,1,0.3131971061229706,1,0.17204010486602783,1,67.4421615600586,1,126.1438217163086,1,0.03325812146067619,1,11.0,1,0.3672960698604584,1,0.001170795876532793,1,0.15238718688488007,1,0.11392997205257416,1,0.34911298751831055,1
102-3E-696-F-S,0.11924853175878525,1,0.8807514905929565,1,1.0,1,0.5832691192626953,1,0.5714024901390076,1,0.3611437976360321,1,0.6388562321662903,1,0.34801730513572693,1,0.2105073183774948,1,15.376812934875488,1,55.57234191894531,1,0.11442403495311737,1,8.0,1,0.7321856617927551,1,3.237223791074939e-05,1,0.1890067458152771,1,0.21654435992240906,1,0.2384970635175705,1
102-3F-553-M-S,0.08856504410505295,1,0.9114349484443665,1,1.0,1,0.49356937408447266,1,0.5352293848991394,1,0.5010051727294922,1,0.4989948272705078,1,0.6074422597885132,1,0.26733359694480896,1,4.3702521324157715,1,19.045665740966797,1,0.5690526962280273,1,9.0,1,0.17512300610542297,1,0.032717540860176086,1,0.03212851285934448,1,0.9362984299659729,1,0.4586174786090851,1
102-3F-663-F-S,0.044641315937042236,1,0.9553586840629578,1,0.9601444005966187,1,0.5443617105484009,1,0.6198251843452454,1,0.31955522298812866,1,0.6804447770118713,1,0.5156359672546387,1,0.2196950912475586,1,4.424205780029297,1,18.614036560058594,1,0.2901861369609833,1,10.0,1,0.6796916127204895,1,0.001834426773712039,1,0.10540540516376495,1,0.09213559329509735,1,0.3680723309516907,1
102-4A-463-M-H,0.1198636069893837,1,0.8801363706588745,1,1.0,1,0.47584018111228943,1,0.6492137908935547,1,0.23807166516780853,1,0.7619283199310303,1,0.4779249131679535,1,0.24609631299972534,1,21.797306060791016,1,56.70536804199219,1,0.30743607878685,1,12.0,1,0.2012380063533783,1,0.01960138976573944,1,0.13226909935474396,1,0.014903338626027107,1,0.2397272139787674,1
102-4B-478-M-S,0.03675328195095062,1,0.9632467031478882,1,0.30614423751831055,1,0.3888917863368988,1,0.70623379945755,1,0.11479741334915161,1,0.8852025866508484,1,0.5248592495918274,1,0.2933880686759949,1,1.7804731130599976,1,7.985151767730713,1,0.45874926447868347,1,5.0,1,0.4997251033782959,1,0.01149214431643486,1,0.1267605572938919,1,0.05012858659029007,1,0.48448291420936584,1
102-4C-115-F-S,0.11909206956624985,1,0.8809079527854919,1,0.7475828528404236,1,0.36859625577926636,1,0.5722930431365967,1,0.4370497763156891,1,0.5629501938819885,1,0.563995897769928,1,0.1919344961643219,1,15.646581649780273,1,53.09046936035156,1,0.3213881254196167,1,7.0,1,0.6300391554832458,1,5.395373136707349e-06,1,0.15291261672973633,1,0.021158341318368912,1,0.2381841391324997,1
102-4C-195-M-S,0.17889438569545746,1,0.8211055994033813,1,1.0,1,0.4915851354598999,1,0.5376152992248535,1,0.39840757846832275,1,0.6015924215316772,1,0.416379451751709,1,0.22056430578231812,1,52.33511734008789,1,108.71676635742188,1,0.15704074501991272,1,8.0,1,0.2598753273487091,1,0.017745381221175194,1,0.13264426589012146,1,0.016182774677872658,1,0.3577887713909149,1
102-4C-50-F-S,0.1017189621925354,1,0.8982810378074646,1,0.9944751262664795,1,0.5271552205085754,1,0.5845237970352173,1,0.39139658212661743,1,0.6086034178733826,1,0.48407667875289917,1,0.19195491075515747,1,20.016834259033203,1,46.238346099853516,1,0.1781148910522461,1,8.0,1,0.22037577629089355,1,0.005487094167619944,1,0.14937759935855865,1,0.38224950432777405,1,0.2034379243850708,1
102-4E-128-F-S,0.056791696697473526,1,0.9432082772254944,1,0.8228698968887329,1,0.5249238014221191,1,0.4708789885044098,1,0.5578567385673523,1,0.4421432614326477,1,0.3106570541858673,1,0.22722600400447845,1,7.337707042694092,1,29.350828170776367,1,0.09680790454149246,1,14.0,1,0.569835364818573,1,0.0029027105774730444,1,0.1601489782333374,1,0.10354910045862198,1,0.2466980367898941,1
102-4F-199-F-S,0.08198808878660202,1,0.9180119037628174,1,1.0,1,0.49270495772361755,1,0.4423932433128357,1,0.5930507779121399,1,0.4069491922855377,1,0.2053641378879547,1,0.10686593502759933,1,28.21780014038086,1,44.3499641418457,1,0.0005922611453570426,1,7.0,1,0.05101323500275612,1,0.0,1,0.10391566157341003,1,0.2144322544336319,1,0.16397617757320404,1
103-2N-492-M-S,0.02952348068356514,1,0.970476508140564,1,0.800112247467041,1,0.6740761995315552,1,0.4000643193721771,1,0.6260964870452881,1,0.3739035129547119,1,0.37167397141456604,1,0.32224613428115845,1,1.9962879419326782,1,6.744215965270996,1,0.27905702590942383,1,7.0,1,0.5174129605293274,1,0.006485238205641508,1,0.23999999463558197,1,0.1467484086751938,1,0.4592325687408447,1
103-2Z-2176-F-S,0.09844937175512314,1,0.9015506505966187,1,0.8980220556259155,1,0.47461846470832825,1,0.5115433931350708,1,0.4672001004219055,1,0.5327998995780945,1,0.3772045075893402,1,0.2594227194786072,1,12.517265319824219,1,36.95830535888672,1,0.23143529891967773,1,6.0,1,0.8738313317298889,1,0.011368051171302795,1,0.2064896821975708,1,0.007131923921406269,1,0.19689874351024628,1
103-3B-338-M-S,0.06691881269216537,1,0.9330812096595764,1,0.9419889450073242,1,0.4770108163356781,1,0.6779983043670654,1,0.30089494585990906,1,0.6991050839424133,1,0.4374893605709076,1,0.29958802461624146,1,7.175846099853516,1,30.483856201171875,1,0.3807143568992615,1,10.0,1,0.24092023074626923,1,0.014065736904740334,1,0.17233559489250183,1,0.7072625160217285,1,0.27504533529281616,1
103-3G-2610-F-S,0.04786774888634682,1,0.9521322250366211,1,0.9199110865592957,1,0.44984614849090576,1,0.7300072312355042,1,0.17808836698532104,1,0.821911633014679,1,0.4081724286079407,1,0.25934064388275146,1,2.3200104236602783,1,11.815866470336914,1,0.233881875872612,1,7.0,1,0.13382507860660553,1,0.006442075129598379,1,0.3207547068595886,1,0.18544825911521912,1,0.47973498702049255,1
103-3H-1047-M-S,0.0873241126537323,1,0.9126759171485901,1,0.994140625,1,0.3188627064228058,1,0.6285637021064758,1,0.32610443234443665,1,0.6738955974578857,1,0.33861348032951355,1,0.18218611180782318,1,22.768474578857422,1,52.92860794067383,1,0.033117081969976425,1,12.0,1,0.42580410838127136,1,4.855835504713468e-05,1,0.1666666716337204,1,0.24821209907531738,1,0.1746482253074646,1
103-3H-1478-F-S,0.059268172830343246,1,0.9407318234443665,1,0.980663001537323,1,0.4481709897518158,1,0.5857681632041931,1,0.3837960958480835,1,0.6162039041519165,1,0.2491832822561264,1,0.1951340287923813,1,22.336843490600586,1,28.055938720703125,1,0.045880746096372604,1,7.0,1,0.21128059923648834,1,0.00281638465821743,1,0.16379310190677643,1,0.5360294580459595,1,0.11853634566068649,1
103-3K-355-F-S,0.09735410660505295,1,0.9026458859443665,1,0.99609375,1,0.6679404973983765,1,0.48701104521751404,1,0.4540013372898102,1,0.5459986925125122,1,0.5795556306838989,1,0.2906034290790558,1,5.988863945007324,1,36.526676177978516,1,0.4691864252090454,1,13.0,1,0.5220959186553955,1,0.03544760122895241,1,0.2447916716337204,1,0.8922669887542725,1,0.39526501297950745,1
103-4A-319-M-S,0.04707462713122368,1,0.9529253840446472,1,1.0,1,0.5004660487174988,1,0.8245763182640076,1,0.04802292212843895,1,0.9519770741462708,1,0.35848844051361084,1,0.20751285552978516,1,7.607475757598877,1,17.64286994934082,1,0.0018338109366595745,1,4.0,1,0.14447447657585144,1,0.0,1,0.14444445073604584,1,0.09259430319070816,1,0.21377547085285187,1
103-4C-434-M-S,0.13688600063323975,1,0.8631139993667603,1,0.96875,1,0.4973244071006775,1,0.5108852982521057,1,0.4740845859050751,1,0.5259154438972473,1,0.5849898457527161,1,0.24211089313030243,1,17.157285690307617,1,46.07648468017578,1,0.3836269676685333,1,11.0,1,0.6388649940490723,1,0.028557708486914635,1,0.1276102066040039,1,0.1762268990278244,1,0.2737720012664795,1
103-4H-100-M-S,0.2907458543777466,1,0.7092541456222534,1,1.0,1,0.5026135444641113,1,0.5162742137908936,1,0.47606146335601807,1,0.5239385366439819,1,0.45954325795173645,1,0.1612076312303543,1,71.21892547607422,1,177.13009643554688,1,0.06693512201309204,1,3.0,1,0.9998998045921326,1,0.00013488432159647346,1,0.1556907594203949,1,0.013362121768295765,1,0.5,1
103-4H-1646-M-S,0.05686183646321297,1,0.9431381821632385,1,0.5149235725402832,1,0.48649826645851135,1,0.28852659463882446,1,0.8013094067573547,1,0.19869057834148407,1,0.5109179615974426,1,0.219122514128685,1,6.852123737335205,1,26.059650421142578,1,0.22639718651771545,1,5.0,1,0.4667540490627289,1,0.00401955284178257,1,0.21580547094345093,1,0.1796892285346985,1,0.2711174786090851,1
103-4H-732-M-S,0.08607777953147888,1,0.9139221906661987,1,1.0,1,0.43264240026474,1,0.5342851877212524,1,0.4267268478870392,1,0.5732731819152832,1,0.20300617814064026,1,0.1573738157749176,1,25.574068069458008,1,50.392784118652344,1,0.0017550457268953323,1,7.0,1,0.3393714725971222,1,5.395373136707349e-06,1,0.15549936890602112,1,0.048550795763731,1,0.17215555906295776,1
103-4L-1129-M-S,0.0812489241361618,1,0.918751060962677,1,1.0,1,0.23488017916679382,1,0.46470218896865845,1,0.5878212451934814,1,0.41217875480651855,1,0.5401015281677246,1,0.33083537220954895,1,6.258632659912109,1,28.811290740966797,1,0.4320339858531952,1,5.0,1,0.9925673604011536,1,0.03421745449304581,1,0.16784870624542236,1,0.6390575766563416,1,0.3495662212371826,1
103-4L-183-M-S,0.1700783371925354,1,0.8299216628074646,1,0.9765625,1,0.5039872527122498,1,0.3853538930416107,1,0.7550994753837585,1,0.24490055441856384,1,0.5587108731269836,1,0.23354434967041016,1,23.57777976989746,1,86.70364379882812,1,0.5204136371612549,1,4.0,1,0.9529844522476196,1,0.005411559250205755,1,0.1717376559972763,1,0.21291746199131012,1,0.3401566743850708,1
103-4L-990-F-S,0.1501748114824295,1,0.8498252034187317,1,1.0,1,0.5238823890686035,1,0.5237511992454529,1,0.5136523842811584,1,0.48634764552116394,1,0.605421781539917,1,0.28011029958724976,1,37.98342514038086,1,72.13613891601562,1,0.45336639881134033,1,9.0,1,0.3367699682712555,1,0.07088980823755264,1,0.13793103396892548,1,0.027516471222043037,1,0.300349622964859,1
103-4O-280-F-S,0.1358015388250351,1,0.8641984462738037,1,1.0,1,0.5632286667823792,1,0.6418405771255493,1,0.26185935735702515,1,0.7381406426429749,1,0.47881242632865906,1,0.307666540145874,1,26.113605499267578,1,60.64399337768555,1,0.44306713342666626,1,9.0,1,0.6850987672805786,1,0.0338667556643486,1,0.173758864402771,1,0.018559707328677177,1,0.2716030776500702,1
103-4Q-118-F-S,0.09768322855234146,1,0.9023167490959167,1,1.0,1,0.47340482473373413,1,0.45218515396118164,1,0.5977906584739685,1,0.4022093415260315,1,0.35340815782546997,1,0.20930416882038116,1,8.632596969604492,1,39.87180709838867,1,0.0748412013053894,1,7.0,1,0.5054069757461548,1,0.0011114468798041344,1,0.138364776968956,1,0.08915639668703079,1,0.2637366056442261,1
104-2D-1262-F-S,0.06519768387079239,1,0.9348022937774658,1,1.0,1,0.6104053854942322,1,0.6265807747840881,1,0.3445051312446594,1,0.6554948687553406,1,0.5833563804626465,1,0.3039438724517822,1,7.337707042694092,1,21.257768630981445,1,0.5536246299743652,1,15.0,1,0.48754987120628357,1,0.023291824385523796,1,0.11913357675075531,1,0.09812089055776596,1,0.2635100185871124,1
104-2D-475-M-H,0.08600224554538727,1,0.9139977693557739,1,1.0,1,0.4530074894428253,1,0.7260460257530212,1,0.12829360365867615,1,0.8717064261436462,1,0.43879619240760803,1,0.21520189940929413,1,5.988863945007324,1,30.753625869750977,1,0.18412798643112183,1,10.0,1,0.42295369505882263,1,0.004537508822977543,1,0.17494601011276245,1,0.0716676190495491,1,0.3725613057613373,1
104-2H-1224-M-S,0.10809089988470078,1,0.891909122467041,1,0.988950252532959,1,0.4372316002845764,1,0.6745334267616272,1,0.22117400169372559,1,0.7788259983062744,1,0.32182347774505615,1,0.18294484913349152,1,11.006560325622559,1,51.68767166137695,1,0.0283518023788929,1,7.0,1,0.48907002806663513,1,4.855835504713468e-05,1,0.18885448575019836,1,0.07711683213710785,1,0.21618179976940155,1
104-2H-1232-M-S,0.10610000789165497,1,0.8938999772071838,1,0.8422716856002808,1,0.4966151714324951,1,0.5156301856040955,1,0.4340198338031769,1,0.5659801959991455,1,0.309728741645813,1,0.2296052873134613,1,5.287465572357178,1,32.26433181762695,1,0.10012713074684143,1,6.0,1,0.6942277550697327,1,0.0028325708117336035,1,0.19634702801704407,1,0.007519012317061424,1,0.4478267431259155,1
104-3C-209-M-S,0.05834556370973587,1,0.9416544437408447,1,0.7845304012298584,1,0.691684365272522,1,0.4504443407058716,1,0.5903458595275879,1,0.4096541404724121,1,0.37279632687568665,1,0.2608483135700226,1,7.553522109985352,1,21.851261138916016,1,0.23099686205387115,1,7.0,1,0.8771539330482483,1,0.002697686431929469,1,0.14588235318660736,1,0.09852375835180283,1,0.23901502788066864,1
104-3H-1645-F-S,0.07650098949670792,1,0.9234989881515503,1,1.0,1,0.4958949685096741,1,0.5021461844444275,1,0.36596375703811646,1,0.6340362429618835,1,0.35553184151649475,1,0.22145618498325348,1,14.135876655578613,1,33.990848541259766,1,0.13534100353717804,1,9.0,1,0.7481897473335266,1,0.0023577779065817595,1,0.14720812439918518,1,0.010449913330376148,1,0.15300197899341583,1
104-4B-159-F-S,0.0868169441819191,1,0.9131830334663391,1,0.9972375631332397,1,0.44230008125305176,1,0.5288559198379517,1,0.37809956073760986,1,0.6219004392623901,1,0.460071325302124,1,0.32095813751220703,1,10.30516242980957,1,24.1712703704834,1,0.3636194169521332,1,8.0,1,0.16371482610702515,1,0.026442723348736763,1,0.16118420660495758,1,0.04336637631058693,1,0.1736338883638382,1
104-4Z-1234-M-H,0.09547652304172516,1,0.904523491859436,1,0.9609375,1,0.4569740891456604,1,0.43100854754447937,1,0.5740280151367188,1,0.42597198486328125,1,0.4850855767726898,1,0.27362146973609924,1,13.70424747467041,1,39.925758361816406,1,0.4155176281929016,1,9.0,1,0.417302668094635,1,0.020399905741214752,1,0.14395393431186676,1,0.13745497167110443,1,0.19095304608345032,1
105-1A-254-M-S,0.12290120124816895,1,0.877098798751831,1,1.0,1,0.4410388469696045,1,0.6205210089683533,1,0.27556082606315613,1,0.7244392037391663,1,0.7135075330734253,1,0.31371840834617615,1,7.607475757598877,1,51.471858978271484,1,0.7308486104011536,1,18.0,1,0.34111079573631287,1,0.11720908433198929,1,0.213429257273674,1,0.14967244863510132,1,0.3654285967350006,1
105-1A-255-M-S,0.04196520894765854,1,0.9580348134040833,1,0.833984375,1,0.4905073344707489,1,0.31752151250839233,1,0.8583183288574219,1,0.14168167114257812,1,0.3475932478904724,1,0.2680888772010803,1,11.006560325622559,1,23.84754753112793,1,0.23720750212669373,1,8.0,1,0.480129212141037,1,0.0040789018385112286,1,0.1520737260580063,1,0.41069793701171875,1,0.08393041789531708,1
105-2D-1035-M-S,0.12319254875183105,1,0.876807451248169,1,0.9792925715446472,1,0.4965572953224182,1,0.5100553631782532,1,0.4638899862766266,1,0.5361100435256958,1,0.36207637190818787,1,0.23743076622486115,1,5.3953728675842285,1,44.3499641418457,1,0.15166644752025604,1,5.0,1,0.028966709971427917,1,2.697686431929469e-05,1,0.2384105920791626,1,0.2588515281677246,1,0.47661644220352173,1
105-3E-1289-F-S,0.05975915119051933,1,0.9402408599853516,1,1.0,1,0.4708017110824585,1,0.43578070402145386,1,0.6105092167854309,1,0.3894907832145691,1,0.5058593153953552,1,0.2750382423400879,1,7.175846099853516,1,22.17498207092285,1,0.2941495180130005,1,12.0,1,0.3574103116989136,1,0.014346296899020672,1,0.11564625799655914,1,0.6749265789985657,1,0.2607260048389435,1
105-4A-1070-M-S,0.09110087156295776,1,0.9088991284370422,1,0.9878388047218323,1,0.535975456237793,1,0.6589442491531372,1,0.2427598387002945,1,0.7572401762008667,1,0.47955381870269775,1,0.23601903021335602,1,14.405645370483398,1,35.23178482055664,1,0.28575658798217773,1,7.0,1,0.8370535373687744,1,0.00016186118591576815,1,0.18339768052101135,1,0.243300199508667,1,0.18220174312591553,1
